id;budget_item_id;amount;description;invoice_url;status;claimed_by;approved_by;expense_date;created_at;updated_at;budget_master_id;gst_amount;is_correction;correction_reason;correction_requested_at;correction_approved_at;correction_completed_at;tds_percentage;tds_amount
3e4fac4f-c976-4963-bbcb-3eeb9de1b0fe;;241020.00;Historical expense for Gas Bank Contract - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:48.167321+00;2025-11-23 09:14:48.167321+00;c21162dd-ca27-4e0a-9430-34df5f304b34;0;false;;;;;0;0
5eee09ca-5b64-45a3-8949-c98b4f5c21b8;;241020.00;Historical expense for Gas Bank Contract - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:48.431131+00;2025-11-23 09:14:48.431131+00;c21162dd-ca27-4e0a-9430-34df5f304b34;0;false;;;;;0;0
28cd59f9-6619-46c1-bc2e-97782a22ba65;;241020.00;Historical expense for Gas Bank Contract - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:48.685942+00;2025-11-23 09:14:48.685942+00;c21162dd-ca27-4e0a-9430-34df5f304b34;0;false;;;;;0;0
1957837f-8440-491a-b605-6ebdc2be9f2f;;241020.00;Historical expense for Gas Bank Contract - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:48.921401+00;2025-11-23 09:14:48.921401+00;c21162dd-ca27-4e0a-9430-34df5f304b34;0;false;;;;;0;0
78fef161-6bc9-4b6b-ae1f-cf67ad00204d;;30000.00;Historical expense for DG Set 725KV/DG Set 600 / 500KV - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:49.18192+00;2025-11-23 09:14:49.18192+00;e0a0448a-af02-4bf2-b332-27d312b493cb;0;false;;;;;0;0
4bfc7d5a-71fe-416f-95e5-2e19e8c3c9ab;;10180.00;Historical expense for DG Set 725KV/DG Set 600 / 500KV - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:49.412228+00;2025-11-23 09:14:49.412228+00;e0a0448a-af02-4bf2-b332-27d312b493cb;0;false;;;;;0;0
ccd3879a-e765-44ca-a948-09b61d976b53;;113857.00;Historical expense for DG Set 725KV/DG Set 600 / 500KV - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:49.673002+00;2025-11-23 09:14:49.673002+00;e0a0448a-af02-4bf2-b332-27d312b493cb;0;false;;;;;0;0
4c613fa9-c424-4d13-9f9c-15cf1455ed87;;6575.00;Historical expense for DG Set 725KV/DG Set 600 / 500KV - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:49.933501+00;2025-11-23 09:14:49.933501+00;e0a0448a-af02-4bf2-b332-27d312b493cb;0;false;;;;;0;0
f02ae4a2-141e-493b-8e67-1122538e53a3;;60000.00;Historical expense for AC Units in Club house - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:50.162694+00;2025-11-23 09:14:50.162694+00;251e3a3f-0951-407b-adfe-3e61999ad783;0;false;;;;;0;0
3d6b6317-6c1b-43a6-94f7-969a20347b97;;50000.00;Historical expense for AC Units in Club house - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:50.391996+00;2025-11-23 09:14:50.391996+00;251e3a3f-0951-407b-adfe-3e61999ad783;0;false;;;;;0;0
ae4c1bbf-f648-4321-9c47-08c89dcbae19;;119898.00;Historical expense for FA System - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:50.637238+00;2025-11-23 09:14:50.637238+00;3914eb24-1144-4621-8d00-9cb6c6737963;0;false;;;;;0;0
8f8ab5a4-9f02-4ecb-8a0e-e77e5ea1e826;;261000.00;Historical expense for STP ONLINE MONITORING SYSTEM - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:50.868253+00;2025-11-23 09:14:50.868253+00;d4ac79e8-005c-4fb5-bf03-b566a6ba3fb5;0;false;;;;;0;0
2d3eeebb-6fdd-42a2-9b6a-cd93870fb66a;;74428.00;Historical expense for Gym Equipment - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:51.106559+00;2025-11-23 09:14:51.106559+00;54048053-ce17-4021-bab4-bf3395e23484;0;false;;;;;0;0
f2c57e1a-9006-4f32-9b87-71e8f06b7389;;401850.00;Historical expense for Waste Management - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:51.339339+00;2025-11-23 09:14:51.339339+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
5bfbd994-72c2-4323-ad31-5df8d40f728a;;428115.00;Historical expense for Waste Management - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:51.574542+00;2025-11-23 09:14:51.574542+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
c26e1948-eba1-4fcf-8f79-09625f520235;;415770.00;Historical expense for Waste Management - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:51.802187+00;2025-11-23 09:14:51.802187+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
d6114d86-b149-4415-9311-700450a9ab84;;427711.00;Historical expense for Waste Management - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:52.02701+00;2025-11-23 09:14:52.02701+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
bd02d835-f6a3-4180-95f3-4a4fae35b6a0;;400799.00;Historical expense for Waste Management - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:52.242515+00;2025-11-23 09:14:52.242515+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
9e51f4b4-c455-4425-a810-a0dd65cfea0a;;401326.00;Historical expense for Waste Management - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:52.480977+00;2025-11-23 09:14:52.480977+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
e1b6f2b6-2167-4914-a525-1551e42c5e5b;;426657.00;Historical expense for Waste Management - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:52.722546+00;2025-11-23 09:14:52.722546+00;fea54fc8-fa35-4446-9c4d-683ddcec6d8d;0;false;;;;;0;0
43bc85f0-8374-4a00-9659-4e62a74e1116;;98600.00;Historical expense for Pest control - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:52.954873+00;2025-11-23 09:14:52.954873+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
15e0dd74-2a84-4f28-9196-71461c031172;;94540.00;Historical expense for Pest control - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:53.189246+00;2025-11-23 09:14:53.189246+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
99c3e758-41c3-475d-85cb-a4dc37dcafcb;;98600.00;Historical expense for Pest control - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:53.422716+00;2025-11-23 09:14:53.422716+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
1e327f06-6c5e-44ce-80b6-f40a667e4113;;90480.00;Historical expense for Pest control - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:53.66764+00;2025-11-23 09:14:53.66764+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
51d9d285-b478-44df-bfa3-2bc0adf3a38d;;94540.00;Historical expense for Pest control - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:53.904671+00;2025-11-23 09:14:53.904671+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
373a5b04-b531-4514-829f-5909ce7e0198;;90480.00;Historical expense for Pest control - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:54.149558+00;2025-11-23 09:14:54.149558+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
178b3171-d839-49bc-83ad-0bb4652ca0d9;;92040.00;Historical expense for Pest control - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:54.38642+00;2025-11-23 09:14:54.38642+00;a4c071b2-72c9-4323-a00d-7d0e339c3a94;0;false;;;;;0;0
9da05c8e-564f-4a18-9645-bff7db8de276;;298350.00;Historical expense for WTP Media Replacement Once in 24 months - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:54.6298+00;2025-11-23 09:14:54.6298+00;b6f4629a-82e1-4a4a-8ac1-dc5e62c104c3;0;false;;;;;0;0
a95a3ad2-44fa-480e-8722-657e38c0f3d6;;176085.00;Historical expense for WTP Media Replacement Once in 24 months - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:54.864674+00;2025-11-23 09:14:54.864674+00;b6f4629a-82e1-4a4a-8ac1-dc5e62c104c3;0;false;;;;;0;0
f2e4b812-5321-43fe-95de-6248b0789198;;6136.00;Historical expense for WTP Media Replacement Once in 24 months - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:55.089943+00;2025-11-23 09:14:55.089943+00;b6f4629a-82e1-4a4a-8ac1-dc5e62c104c3;0;false;;;;;0;0
c6d2fb94-a1a2-468d-922d-77a681234aa2;;18259.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:55.313493+00;2025-11-23 09:14:55.313493+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
936bac11-fa61-4627-986d-70614af1994d;;3744.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:55.541238+00;2025-11-23 09:14:55.541238+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
28922515-f899-42d0-ad80-feff656e7937;;33354.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:14:55.769971+00;2025-11-23 09:14:55.769971+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
bf7071b0-93df-4cad-a42b-458de2c0afad;;4914.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:56.013282+00;2025-11-23 09:14:56.013282+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
62ccbed5-8f28-45c4-a29b-5d0576e6d892;;5396.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:56.244859+00;2025-11-23 09:14:56.244859+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
fa7c5f22-25e4-4a40-83ba-49f27ee80bd2;;7722.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:56.470606+00;2025-11-23 09:14:56.470606+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
e04aaf33-f361-4098-b530-88b94371c2e6;;11600.00;Historical expense for Temp. Labor, Special Tool (Civil, Welding etc.) - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:56.709296+00;2025-11-23 09:14:56.709296+00;8375a1f2-94a2-4aef-a150-6449acd068b9;0;false;;;;;0;0
fa44eca3-4ba6-485a-8a6f-50b18268e1c2;;125640.00;Historical expense for Boom Barrier Gate - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:56.962297+00;2025-11-23 09:14:56.962297+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
6b3645f7-8d1c-4ea7-88b5-13fe63ddc029;;33040.00;Historical expense for Boom Barrier Gate - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:14:57.21294+00;2025-11-23 09:14:57.21294+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
4b4a16ed-4fec-43a4-abff-833353c91fcd;;167760.00;Historical expense for Boom Barrier Gate - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:57.447246+00;2025-11-23 09:14:57.447246+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
2cf9ed65-ed20-4785-81c1-c1a142bcdcb0;;2950.00;Historical expense for Boom Barrier Gate - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:14:57.679494+00;2025-11-23 09:14:57.679494+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
d1f715b9-6feb-4440-92ef-a7d599abfed9;;17759.00;Historical expense for Boom Barrier Gate - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:58.002968+00;2025-11-23 09:14:58.002968+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
2a99868a-3cf2-4fb2-bd5e-5dc0e95f6d7a;;102600.00;Historical expense for Boom Barrier Gate - october 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-10-15;2025-11-23 09:14:58.272204+00;2025-11-23 09:14:58.272204+00;2acd1201-1bd1-421e-b5d0-b0ac6b7a4556;0;false;;;;;0;0
8cf17e67-55e3-4610-aead-d9ae3c5af10c;;27492.00;Historical expense for Petty Cash Advacne - Vignesh - UPSPL - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:58.515751+00;2025-11-23 09:14:58.515751+00;d86ad394-b1d5-42c7-8627-e98ea4eb3a4a;0;false;;;;;0;0
45785799-7890-4387-ab62-2630ffb7b86d;;23160.00;Historical expense for Petty Cash Advacne - Vignesh - UPSPL - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:58.767994+00;2025-11-23 09:14:58.767994+00;d86ad394-b1d5-42c7-8627-e98ea4eb3a4a;0;false;;;;;0;0
d78c641c-925b-4baf-b723-180c1a96be43;;25125.00;Historical expense for Petty Cash Advacne - Vignesh - UPSPL - september 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-09-15;2025-11-23 09:14:58.996797+00;2025-11-23 09:14:58.996797+00;d86ad394-b1d5-42c7-8627-e98ea4eb3a4a;0;false;;;;;0;0
e23aa902-ba85-450b-a4c9-682c4d249fd5;;6554.00;Historical expense for Water testing - monthly - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:59.247743+00;2025-11-23 09:14:59.247743+00;47bf2293-436b-4fb2-b0cf-3e1109f1ab6b;0;false;;;;;0;0
3ac1aa42-eb69-4df6-a1e2-b919e5f2c240;;14036.00;Historical expense for Water testing - monthly - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:14:59.495896+00;2025-11-23 09:14:59.495896+00;47bf2293-436b-4fb2-b0cf-3e1109f1ab6b;0;false;;;;;0;0
f64e7840-35c2-4d27-b81f-d080e4282619;;5220.00;Historical expense for OWC AMC - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:14:59.898583+00;2025-11-23 09:14:59.898583+00;5fe84eea-ad71-4d38-a315-a3dc1ddd6794;0;false;;;;;0;0
35c9f85a-bb5e-4e68-ba23-7ba075f0a577;;5800.00;Historical expense for SOLAR SYSTEM AMC & SERVICE - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:00.12537+00;2025-11-23 09:15:00.12537+00;777f1e7e-ab09-48eb-9252-dce4456ee7f8;0;false;;;;;0;0
96d59a6d-8540-4aea-83c4-66619adf226c;;3744.00;Historical expense for Civil Water Proofing - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:15:00.377915+00;2025-11-23 09:15:00.377915+00;3d71578d-6373-481e-964a-f00105f9e021;0;false;;;;;0;0
fceecdb1-5818-4c36-8a2d-4a392d580f59;;192773.00;Historical expense for Civil Water Proofing - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:15:00.642884+00;2025-11-23 09:15:00.642884+00;3d71578d-6373-481e-964a-f00105f9e021;0;false;;;;;0;0
7ed318bb-8a58-45e8-90fe-644af3f44cc9;;75682.00;Historical expense for Civil Water Proofing - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:15:00.886676+00;2025-11-23 09:15:00.886676+00;3d71578d-6373-481e-964a-f00105f9e021;0;false;;;;;0;0
93f4f089-8d1b-4a85-a8dd-f52ebdbba2e2;;58319.00;Historical expense for Civil Water Proofing - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:01.106996+00;2025-11-23 09:15:01.106996+00;3d71578d-6373-481e-964a-f00105f9e021;0;false;;;;;0;0
02fa3541-bc35-4940-a2b8-e39154a676b5;;40180.00;"Historical expense for DG ""B Check - may 2025";;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:15:01.352392+00;2025-11-23 09:15:01.352392+00;2dcef6b7-49b1-42d5-add2-8f9e45c7479f;0;false;;;;;0;0
281341ae-3c0e-4c48-99fa-8cb9ad7e95df;;49385.00;Historical expense for MEP - Spares & Repairs - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:15:01.590194+00;2025-11-23 09:15:01.590194+00;45a60f89-0393-4620-abd0-8758ca8a9af4;0;false;;;;;0;0
07b5c7ed-b674-4bc0-89f4-ed4e3b78ec51;;205590.00;Historical expense for MEP - Spares & Repairs - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:15:01.833229+00;2025-11-23 09:15:01.833229+00;45a60f89-0393-4620-abd0-8758ca8a9af4;0;false;;;;;0;0
bfbcfc19-36ff-4988-9974-7b018f2ffb62;;24861.00;Historical expense for MEP - Spares & Repairs - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:15:02.075126+00;2025-11-23 09:15:02.075126+00;45a60f89-0393-4620-abd0-8758ca8a9af4;0;false;;;;;0;0
4e0831c8-4d6e-46fb-b327-54104f550571;;7764.40;Historical expense for MEP - Spares & Repairs - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:02.29481+00;2025-11-23 09:15:02.29481+00;45a60f89-0393-4620-abd0-8758ca8a9af4;0;false;;;;;0;0
6ff7c055-6e3b-4ba4-bc49-6a1785645ed6;;87084.00;Historical expense for Pneumatic Spares - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:15:02.540865+00;2025-11-23 09:15:02.540865+00;59dadbed-d43e-4989-a9e0-f856fd0abd8e;0;false;;;;;0;0
8fe068aa-48e8-4f91-a4e8-d7ca5c2ab460;;70568.00;Historical expense for Pneumatic Spares - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:15:02.841433+00;2025-11-23 09:15:02.841433+00;59dadbed-d43e-4989-a9e0-f856fd0abd8e;0;false;;;;;0;0
66fd4bcd-29fd-4df4-89d7-3cb52abefe67;;10035.00;Historical expense for Pneumatic Spares - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:03.084865+00;2025-11-23 09:15:03.084865+00;59dadbed-d43e-4989-a9e0-f856fd0abd8e;0;false;;;;;0;0
7044c582-6a97-4ccc-b69c-4bced1fb1aed;;10035.00;Historical expense for Pneumatic Spares - august 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-08-15;2025-11-23 09:15:03.348807+00;2025-11-23 09:15:03.348807+00;59dadbed-d43e-4989-a9e0-f856fd0abd8e;0;false;;;;;0;0
9c8acd0c-94ee-4146-a647-ffbba582cae9;;24426.00;Historical expense for CCTV & DTH Main. & Spares - april 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-04-15;2025-11-23 09:15:03.594501+00;2025-11-23 09:15:03.594501+00;a6afd3f8-4e76-43d7-87bc-c498270653e5;0;false;;;;;0;0
3303ad06-b3b6-46bc-b2ee-698da3bc8561;;42419.82;Historical expense for CCTV & DTH Main. & Spares - june 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-06-15;2025-11-23 09:15:03.832049+00;2025-11-23 09:15:03.832049+00;a6afd3f8-4e76-43d7-87bc-c498270653e5;0;false;;;;;0;0
0aef2289-4423-49bd-babf-991bb38cdd72;;42480.00;Historical expense for CCTV & DTH Main. & Spares - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:04.086958+00;2025-11-23 09:15:04.086958+00;a6afd3f8-4e76-43d7-87bc-c498270653e5;0;false;;;;;0;0
af2b5844-98b2-4ab0-8369-6073a78e997d;;40180.00;Historical expense for DG Spares - may 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-05-15;2025-11-23 09:15:04.351998+00;2025-11-23 09:15:04.351998+00;d4f90135-fe16-4040-a407-26dfdd58bb5e;0;false;;;;;0;0
28560880-8f3b-44df-8475-9feded3a7e02;;99787.00;Historical expense for DG Spares - july 2025;;approved;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;73a0db7e-c07e-44a0-b86f-365afe2fc0d3;2025-07-15;2025-11-23 09:15:04.621198+00;2025-11-23 09:15:04.621198+00;d4f90135-fe16-4040-a407-26dfdd58bb5e;0;false;;;;;0;0
